category,strategy,mean,n,t,significant
MACD,MACD_8_17_CrossUp_H1,0.0002660465387505078,237008,1.8439688319889491,False
MACD,MACD_8_17_CrossDn_H1,0.26610433375959724,235382,1.0021945548748894,False
MACD,MACD_8_17_Pos_H1,0.0002486866203618389,2318487,7.828892785792933,True
MACD,MACD_8_17_Neg_H1,0.031975447501368055,2040178,1.0437812228596348,False
MACD,MACD_8_17_HistUp_H1,0.00044042520059325597,2194393,11.394896439335364,True
MACD,MACD_8_17_HistDn_H1,0.02987858807773928,2173711,1.0391703772538516,False
MACD,MACD_8_17_CrossUp_H3,0.17803376034698165,236495,1.0105220379622841,False
MACD,MACD_8_17_CrossDn_H3,0.10794822046003283,233180,1.0068924993149715,False
MACD,MACD_8_17_Pos_H3,0.007212922482338891,2308088,1.1099073918046547,False
MACD,MACD_8_17_Neg_H3,0.0363152515044661,2031591,1.5183488003774017,False
MACD,MACD_8_17_HistUp_H3,0.027817582705937437,2189166,1.3751709653002622,False
MACD,MACD_8_17_HistDn_H3,0.013773728084727255,2159956,1.1900016972192826,False
MACD,MACD_8_17_CrossUp_H5,0.07377886088108433,235916,1.0443900639469523,False
MACD,MACD_8_17_CrossDn_H5,0.11028111453277155,231449,1.0210151195559618,False
MACD,MACD_8_17_Pos_H5,0.008531176288809337,2296444,1.175498509754564,False
MACD,MACD_8_17_Neg_H5,0.06437795805844532,2024249,1.8367427838264356,False
MACD,MACD_8_17_HistUp_H5,0.025196873225097255,2182819,1.9686870572742736,False
MACD,MACD_8_17_HistDn_H5,0.04434532835690431,2147321,1.414617888062802,False
MACD,MACD_8_17_CrossUp_H10,0.07697629290604086,234534,1.0832627301163602,False
MACD,MACD_8_17_CrossDn_H10,0.21520393968428556,229547,1.4542409480532728,False
MACD,MACD_8_17_Pos_H10,0.035063392647713396,2267497,1.696569676314449,False
MACD,MACD_8_17_Neg_H10,0.0837525423421063,2005731,2.9524533789333334,False
MACD,MACD_8_17_HistUp_H10,0.036145927087943334,2162703,2.3915844256925727,False
MACD,MACD_8_17_HistDn_H10,0.07991420298987457,2119982,2.5642846553302765,False
MACD,MACD_8_17_CrossUp_H15,0.069535552611157,232519,1.091266647650643,False
MACD,MACD_8_17_CrossDn_H15,0.21631772673082897,227912,1.4739083453511055,False
MACD,MACD_8_17_Pos_H15,0.07451046194794388,2241477,2.795501500066522,False
MACD,MACD_8_17_Neg_H15,0.07931950060881576,1984286,3.001996892724089,True
MACD,MACD_8_17_HistUp_H15,0.03129472607329587,2136514,2.5353962907420056,False
MACD,MACD_8_17_HistDn_H15,0.12277401291037297,2098716,3.436277353406588,True
MACD,MACD_8_17_CrossUp_H20,0.09567518026427929,227108,1.5235268459291376,False
MACD,MACD_8_17_CrossDn_H20,0.1735094578587308,226668,1.4859282039758888,False
MACD,MACD_8_17_Pos_H20,0.06418569510263118,2227120,3.3230896544443564,True
MACD,MACD_8_17_Neg_H20,0.13909038142301275,1951178,3.161608529278196,True
MACD,MACD_8_17_HistUp_H20,0.06722824042587457,2103235,3.1446040113755593,True
MACD,MACD_8_17_HistDn_H20,0.13096743172181669,2084540,3.2180878552416443,True
MACD,MACD_12_26_CrossUp_H1,0.000351041237048479,193397,2.071175242929167,False
MACD,MACD_12_26_CrossDn_H1,0.32860005064318387,190682,1.00254563803273,False
MACD,MACD_12_26_Pos_H1,0.0002914148376205177,2335928,8.98359401576598,True
MACD,MACD_12_26_Neg_H1,0.0321996666645321,2022737,1.0421148880022637,False
MACD,MACD_12_26_HistUp_H1,0.00040500710756006104,2203046,10.511868958133356,True
MACD,MACD_12_26_HistDn_H1,0.03003345525914142,2165117,1.0404268548096258,False
MACD,MACD_12_26_CrossUp_H3,0.2180346286778657,193056,1.0102531149574225,False
MACD,MACD_12_26_CrossDn_H3,0.13388917160516453,188943,1.0119342409308318,False
MACD,MACD_12_26_Pos_H3,0.0008219289757194355,2325562,15.116918818169362,True
MACD,MACD_12_26_Neg_H3,0.04394697584747776,2014117,1.7405913638415367,False
MACD,MACD_12_26_HistUp_H3,0.027642862644122992,2197903,1.3719873172924466,False
MACD,MACD_12_26_HistDn_H3,0.013896851093457903,2151274,1.1958135231527995,False
MACD,MACD_12_26_CrossUp_H5,0.08990259329756473,192631,1.0391342685258051,False
MACD,MACD_12_26_CrossDn_H5,0.1363326950976392,188007,1.0252979154030242,False
MACD,MACD_12_26_Pos_H5,0.001410855594959845,2314654,20.64589591693588,True
MACD,MACD_12_26_Neg_H5,0.07310064424317386,2006039,2.0120819791662092,False
MACD,MACD_12_26_HistUp_H5,0.024984329222578993,2191226,1.959595679707844,False
MACD,MACD_12_26_HistDn_H5,0.044639285334854416,2138965,1.4184542449022923,False
MACD,MACD_12_26_CrossUp_H10,0.09142962766086189,191485,1.0504950867037395,False
MACD,MACD_12_26_CrossDn_H10,0.263852642928433,186598,1.4493834679821624,False
MACD,MACD_12_26_Pos_H10,0.02817862805663269,2288774,1.4563927738066116,False
MACD,MACD_12_26_Neg_H10,0.09221513670319186,1984454,3.1055126814815854,True
MACD,MACD_12_26_HistUp_H10,0.03574470295327959,2167889,2.3707099380918613,False
MACD,MACD_12_26_HistDn_H10,0.08043331036169987,2114837,2.5746777503080107,False
MACD,MACD_12_26_CrossUp_H15,0.08355645842427227,188569,1.0634474424255345,False
MACD,MACD_12_26_CrossDn_H15,0.26448253535796756,185376,1.4657591523440296,False
MACD,MACD_12_26_Pos_H15,0.06761480889013706,2266239,2.6475122713009394,False
MACD,MACD_12_26_Neg_H15,0.08735526812449379,1959524,3.141834838127754,True
MACD,MACD_12_26_HistUp_H15,0.030777495510461165,2136731,2.4937297667317777,False
MACD,MACD_12_26_HistDn_H15,0.12331035972501553,2098530,3.4509857999374445,True
MACD,MACD_12_26_CrossUp_H20,0.11336620283056868,184738,1.46855956606343,False
MACD,MACD_12_26_CrossDn_H20,0.2115816953050873,184401,1.4741006933503877,False
MACD,MACD_12_26_Pos_H20,0.05416533128469075,2251735,3.0468523209626532,True
MACD,MACD_12_26_Neg_H20,0.15175904721560088,1926563,3.3501357752861125,True
MACD,MACD_12_26_HistUp_H20,0.05587250723493024,2104306,3.020024664418097,True
MACD,MACD_12_26_HistDn_H20,0.14247013350500123,2083490,3.382046110874403,True
MACD,MACD_5_35_CrossUp_H1,-8.604860012664604e-05,314237,-0.8116880894463894,False
MACD,MACD_5_35_CrossDn_H1,0.2006192017754062,313117,1.005092218353316,False
MACD,MACD_5_35_Pos_H1,0.00023134077174276178,2330329,7.753378584748913,True
MACD,MACD_5_35_Neg_H1,0.03218060573768565,2028336,1.044380776553467,False
MACD,MACD_5_35_HistUp_H1,0.00047375672872796305,2189925,11.787556681937417,True
MACD,MACD_5_35_HistDn_H1,0.0297858645999329,2178238,1.0381030207159172,False
MACD,MACD_5_35_CrossUp_H3,0.0015411364028571188,313525,9.324827845974227,True
MACD,MACD_5_35_CrossDn_H3,0.08215212212723191,311040,1.022138107618877,False
MACD,MACD_5_35_Pos_H3,0.0007284127733743509,2320301,13.589962416159635,True
MACD,MACD_5_35_Neg_H3,0.04394207575756155,2019378,1.7449431430976157,False
MACD,MACD_5_35_HistUp_H3,0.027784765471809834,2184064,1.3703480174023441,False
MACD,MACD_5_35_HistDn_H3,0.013841568157371267,2165113,1.1987165430962945,False
MACD,MACD_5_35_CrossUp_H5,0.05085311496989692,312729,1.060268988161025,False
MACD,MACD_5_35_CrossDn_H5,0.08361496378649542,308368,1.0314014793750428,False
MACD,MACD_5_35_Pos_H5,0.0012598382640701788,2309332,18.596346500418353,True
MACD,MACD_5_35_Neg_H5,0.0730843448814939,2011361,2.016970086538211,False
MACD,MACD_5_35_HistUp_H5,0.025231288263821802,2177706,1.966757318081696,False
MACD,MACD_5_35_HistDn_H5,0.04426597764978033,2152485,1.4154825773606106,False
MACD,MACD_5_35_CrossUp_H10,0.059539870841769295,310299,1.1085548699165535,False
MACD,MACD_5_35_CrossDn_H10,0.13071046892648042,305570,1.454634795250386,False
MACD,MACD_5_35_Pos_H10,0.028001683873184503,2282412,1.4432260231426586,False
MACD,MACD_5_35_Neg_H10,0.09221335816596046,1990816,3.1154070048902227,True
MACD,MACD_5_35_HistUp_H10,0.03621987841420642,2156749,2.389879742907436,False
MACD,MACD_5_35_HistDn_H10,0.0797170912837379,2125977,2.56519328223275,False
MACD,MACD_5_35_CrossUp_H15,0.0212757359089688,308449,1.4264048328678198,False
MACD,MACD_5_35_CrossDn_H15,0.13733766896956928,303177,1.4988935907549241,False
MACD,MACD_5_35_Pos_H15,0.06739122822140271,2257046,2.6280563803713397,False
MACD,MACD_5_35_Neg_H15,0.08751941452659359,1968717,3.162502325391332,True
MACD,MACD_5_35_HistUp_H15,0.03146223946279747,2135185,2.5473997483867032,False
MACD,MACD_5_35_HistDn_H15,0.12254604889819558,2100076,3.4321166099274993,True
MACD,MACD_5_35_CrossUp_H20,0.1004969094646033,301852,1.5649400603350159,False
MACD,MACD_5_35_CrossDn_H20,0.07458342370206854,301769,1.4912519023734025,False
MACD,MACD_5_35_Pos_H20,0.059528266572814695,2241671,3.182055108639679,True
MACD,MACD_5_35_Neg_H20,0.14504421794419609,1936627,3.2521539118734584,True
MACD,MACD_5_35_HistUp_H20,0.09720151942476013,2101335,2.6528679748068846,False
MACD,MACD_5_35_HistDn_H20,0.10072318430366713,2086461,3.66339432008791,True
MACD,MACD_19_39_CrossUp_H1,0.00023702225768504166,156270,1.3119134662326848,False
MACD,MACD_19_39_CrossDn_H1,0.40891011452703646,153147,1.0019895856850678,False
MACD,MACD_19_39_Pos_H1,0.00034977582203123527,2353249,10.774249489270598,True
MACD,MACD_19_39_Neg_H1,0.03240677825718443,2005416,1.039836705875836,False
MACD,MACD_19_39_HistUp_H1,0.0003699396785140649,2209339,9.435525022095126,True
MACD,MACD_19_39_HistDn_H1,0.03015571055315284,2158824,1.0416257428796174,False
MACD,MACD_19_39_CrossUp_H3,0.26853950136497823,156007,1.0054806633409452,False
MACD,MACD_19_39_CrossDn_H3,0.16635218444481958,151949,1.0111210267907755,False
MACD,MACD_19_39_Pos_H3,0.0009775977301917523,2343081,18.425979628587537,True
MACD,MACD_19_39_Neg_H3,0.044142690355480164,1996598,1.7331355028141373,False
MACD,MACD_19_39_HistUp_H3,0.027381055294650226,2203829,1.362657334482386,False
MACD,MACD_19_39_HistDn_H3,0.014127825166070838,2145348,1.2123396599732479,False
MACD,MACD_19_39_CrossUp_H5,0.10876557296055302,155651,1.0158236166573336,False
MACD,MACD_19_39_CrossDn_H5,0.16851643142093042,151171,1.0190309489124016,False
MACD,MACD_19_39_Pos_H5,0.0016882991746282514,2332813,24.705059110909254,True
MACD,MACD_19_39_Neg_H5,0.07342993518762019,1987880,2.002849975004741,False
MACD,MACD_19_39_HistUp_H5,0.024651876263006575,2196297,1.9379939043215857,False
MACD,MACD_19_39_HistDn_H5,0.04502816862530625,2133894,1.427419384074486,False
MACD,MACD_19_39_CrossUp_H10,0.11022618432006223,154270,1.020328088427003,False
MACD,MACD_19_39_CrossDn_H10,0.3263987791775154,150074,1.4420140485114812,False
MACD,MACD_19_39_Pos_H10,0.004014615067544884,2308353,38.726855815717684,True
MACD,MACD_19_39_Neg_H10,0.12124133057211013,1964875,3.231868328083053,True
MACD,MACD_19_39_HistUp_H10,0.03517530142649055,2168950,2.3340936734965365,False
MACD,MACD_19_39_HistDn_H10,0.08104000570405855,2113776,2.592794922992377,False
MACD,MACD_19_39_CrossUp_H15,0.10126537780949071,151104,1.0327824015485128,False
MACD,MACD_19_39_CrossDn_H15,0.31357816071997646,149172,1.4625970807402309,False
MACD,MACD_19_39_Pos_H15,0.006610477425921606,2286069,49.30810340269135,True
MACD,MACD_19_39_Neg_H15,0.15945507579141702,1939694,3.891178592098802,True
MACD,MACD_19_39_HistUp_H15,0.03002381514790697,2135067,2.430831909042092,False
MACD,MACD_19_39_HistDn_H15,0.12400324018490852,2100194,3.4731175937266983,True
MACD,MACD_19_39_CrossUp_H20,0.1376325315038874,148636,1.4344985239480723,False
MACD,MACD_19_39_CrossDn_H20,0.2608355568714206,148399,1.4624594607721333,False
MACD,MACD_19_39_Pos_H20,0.009533212994904214,2267474,59.57083195622113,True
MACD,MACD_19_39_Neg_H20,0.2055254826811655,1910824,4.090272307648011,True
MACD,MACD_19_39_HistUp_H20,0.04312571065281464,2103800,3.040193190544125,True
MACD,MACD_19_39_HistDn_H20,0.15531703544270276,2083996,3.5468223748704317,True
WillR5,WillR5_OS90_H1,0.1182861222747665,540986,1.0238707499909387,False
WillR5,WillR5_OB30_H1,-0.00016547730205823333,1435588,-4.162524787276378,True
WillR5,WillR5_OS90_H3,0.05157180609354837,536101,1.105908583626912,False
WillR5,WillR5_OB30_H3,0.040197409594895976,1432285,1.300133343929018,False
WillR5,WillR5_OS90_H5,0.1713176287516194,532625,1.3555663262961364,False
WillR5,WillR5_OB30_H5,0.035367482368615505,1427032,1.8065833882869116,False
WillR5,WillR5_OS90_H10,0.19656207126462721,527617,2.1152643071963806,False
WillR5,WillR5_OB30_H10,0.038234099647409536,1409364,1.9164389493844045,False
WillR5,WillR5_OS90_H15,0.1971858416194995,524023,2.167407448511314,False
WillR5,WillR5_OB30_H15,0.030208632246941033,1386221,1.9520128031545858,False
WillR5,WillR5_OS90_H1,0.1182861222747665,540986,1.0238707499909387,False
WillR5,WillR5_OB20_H1,-0.00029492022559811024,1036155,-6.17789389505156,True
WillR5,WillR5_OS90_H3,0.05157180609354837,536101,1.105908583626912,False
WillR5,WillR5_OB20_H3,0.05527898674863124,1034048,1.2908077146322672,False
WillR5,WillR5_OS90_H5,0.1713176287516194,532625,1.3555663262961364,False
WillR5,WillR5_OB20_H5,0.04823294461050037,1030497,1.7791490429429546,False
WillR5,WillR5_OS90_H10,0.19656207126462721,527617,2.1152643071963806,False
WillR5,WillR5_OB20_H10,0.05130158836780721,1018172,1.8577012889284295,False
WillR5,WillR5_OS90_H15,0.1971858416194995,524023,2.167407448511314,False
WillR5,WillR5_OB20_H15,0.03942062270289853,1000719,1.8389149871597612,False
WillR5,WillR5_OS90_H1,0.1182861222747665,540986,1.0238707499909387,False
WillR5,WillR5_OB10_H1,-0.00044149597810636963,607337,-7.075162552030147,True
WillR5,WillR5_OS90_H3,0.05157180609354837,536101,1.105908583626912,False
WillR5,WillR5_OB10_H3,0.09355482221190303,606298,1.2808951466163105,False
WillR5,WillR5_OS90_H5,0.1713176287516194,532625,1.3555663262961364,False
WillR5,WillR5_OB10_H5,0.08099096192730831,604507,1.7525147368471339,False
WillR5,WillR5_OS90_H10,0.19656207126462721,527617,2.1152643071963806,False
WillR5,WillR5_OB10_H10,0.08441838703922429,597980,1.7953558877277147,False
WillR5,WillR5_OS90_H15,0.1971858416194995,524023,2.167407448511314,False
WillR5,WillR5_OB10_H15,0.06305275968000182,587974,1.7282085749469072,False
WillR5,WillR5_OS80_H1,0.06612029500495036,976773,1.0333646201169207,False
WillR5,WillR5_OB30_H1,-0.00016547730205823333,1435588,-4.162524787276378,True
WillR5,WillR5_OS80_H3,0.029836299981206717,969146,1.156616714227821,False
WillR5,WillR5_OB30_H3,0.040197409594895976,1432285,1.300133343929018,False
WillR5,WillR5_OS80_H5,0.09685233303919971,963467,1.3862550083175493,False
WillR5,WillR5_OB30_H5,0.035367482368615505,1427032,1.8065833882869116,False
WillR5,WillR5_OS80_H10,0.11303445823167028,954543,2.200636670846293,False
WillR5,WillR5_OB30_H10,0.038234099647409536,1409364,1.9164389493844045,False
WillR5,WillR5_OS80_H15,0.11540258413747222,947934,2.2945790764516665,False
WillR5,WillR5_OB30_H15,0.030208632246941033,1386221,1.9520128031545858,False
WillR5,WillR5_OS80_H1,0.06612029500495036,976773,1.0333646201169207,False
WillR5,WillR5_OB20_H1,-0.00029492022559811024,1036155,-6.17789389505156,True
WillR5,WillR5_OS80_H3,0.029836299981206717,969146,1.156616714227821,False
WillR5,WillR5_OB20_H3,0.05527898674863124,1034048,1.2908077146322672,False
WillR5,WillR5_OS80_H5,0.09685233303919971,963467,1.3862550083175493,False
WillR5,WillR5_OB20_H5,0.04823294461050037,1030497,1.7791490429429546,False
WillR5,WillR5_OS80_H10,0.11303445823167028,954543,2.200636670846293,False
WillR5,WillR5_OB20_H10,0.05130158836780721,1018172,1.8577012889284295,False
WillR5,WillR5_OS80_H15,0.11540258413747222,947934,2.2945790764516665,False
WillR5,WillR5_OB20_H15,0.03942062270289853,1000719,1.8389149871597612,False
WillR5,WillR5_OS80_H1,0.06612029500495036,976773,1.0333646201169207,False
WillR5,WillR5_OB10_H1,-0.00044149597810636963,607337,-7.075162552030147,True
WillR5,WillR5_OS80_H3,0.029836299981206717,969146,1.156616714227821,False
WillR5,WillR5_OB10_H3,0.09355482221190303,606298,1.2808951466163105,False
WillR5,WillR5_OS80_H5,0.09685233303919971,963467,1.3862550083175493,False
WillR5,WillR5_OB10_H5,0.08099096192730831,604507,1.7525147368471339,False
WillR5,WillR5_OS80_H10,0.11303445823167028,954543,2.200636670846293,False
WillR5,WillR5_OB10_H10,0.08441838703922429,597980,1.7953558877277147,False
WillR5,WillR5_OS80_H15,0.11540258413747222,947934,2.2945790764516665,False
WillR5,WillR5_OB10_H15,0.06305275968000182,587974,1.7282085749469072,False
WillR5,WillR5_OS70_H1,0.047020337446569846,1383955,1.041196517067084,False
WillR5,WillR5_OB30_H1,-0.00016547730205823333,1435588,-4.162524787276378,True
WillR5,WillR5_OS70_H3,0.021897785315317084,1374100,1.2035704633768594,False
WillR5,WillR5_OB30_H3,0.040197409594895976,1432285,1.300133343929018,False
WillR5,WillR5_OS70_H5,0.06954719508476083,1366645,1.4119875416706809,False
WillR5,WillR5_OB30_H5,0.035367482368615505,1427032,1.8065833882869116,False
WillR5,WillR5_OS70_H10,0.08234980487693276,1353983,2.274128310219845,False
WillR5,WillR5_OB30_H10,0.038234099647409536,1409364,1.9164389493844045,False
WillR5,WillR5_OS70_H15,0.08516540183900576,1344423,2.4016200257806393,False
WillR5,WillR5_OB30_H15,0.030208632246941033,1386221,1.9520128031545858,False
WillR5,WillR5_OS70_H1,0.047020337446569846,1383955,1.041196517067084,False
WillR5,WillR5_OB20_H1,-0.00029492022559811024,1036155,-6.17789389505156,True
WillR5,WillR5_OS70_H3,0.021897785315317084,1374100,1.2035704633768594,False
WillR5,WillR5_OB20_H3,0.05527898674863124,1034048,1.2908077146322672,False
WillR5,WillR5_OS70_H5,0.06954719508476083,1366645,1.4119875416706809,False
WillR5,WillR5_OB20_H5,0.04823294461050037,1030497,1.7791490429429546,False
WillR5,WillR5_OS70_H10,0.08234980487693276,1353983,2.274128310219845,False
WillR5,WillR5_OB20_H10,0.05130158836780721,1018172,1.8577012889284295,False
WillR5,WillR5_OS70_H15,0.08516540183900576,1344423,2.4016200257806393,False
WillR5,WillR5_OB20_H15,0.03942062270289853,1000719,1.8389149871597612,False
WillR5,WillR5_OS70_H1,0.047020337446569846,1383955,1.041196517067084,False
WillR5,WillR5_OB10_H1,-0.00044149597810636963,607337,-7.075162552030147,True
WillR5,WillR5_OS70_H3,0.021897785315317084,1374100,1.2035704633768594,False
WillR5,WillR5_OB10_H3,0.09355482221190303,606298,1.2808951466163105,False
WillR5,WillR5_OS70_H5,0.06954719508476083,1366645,1.4119875416706809,False
WillR5,WillR5_OB10_H5,0.08099096192730831,604507,1.7525147368471339,False
WillR5,WillR5_OS70_H10,0.08234980487693276,1353983,2.274128310219845,False
WillR5,WillR5_OB10_H10,0.08441838703922429,597980,1.7953558877277147,False
WillR5,WillR5_OS70_H15,0.08516540183900576,1344423,2.4016200257806393,False
WillR5,WillR5_OB10_H15,0.06305275968000182,587974,1.7282085749469072,False
WillR10,WillR10_OS90_H1,0.1256006556068563,508959,1.0228217515596623,False
WillR10,WillR10_OB30_H1,2.9012532341947253e-05,1428441,0.7530602310284347,False
WillR10,WillR10_OS90_H3,0.05461355224894899,504666,1.102463528864608,False
WillR10,WillR10_OB30_H3,0.0007569927114411248,1424521,10.568106506912494,True
WillR10,WillR10_OS90_H5,0.18182892521270175,501843,1.3555884390434376,False
WillR10,WillR10_OB30_H5,0.0013754593807650708,1418758,14.914185783184296,True
WillR10,WillR10_OS90_H10,0.20946150952189252,497755,2.1265016341973353,False
WillR10,WillR10_OB30_H10,0.002983145982832224,1396969,23.593058014009426,True
WillR10,WillR10_OS90_H15,0.20935371911357,495194,2.17455811992703,False
WillR10,WillR10_OB30_H15,0.005468508959248056,1370831,33.49734796447235,True
WillR10,WillR10_OS90_H1,0.1256006556068563,508959,1.0228217515596623,False
WillR10,WillR10_OB20_H1,-0.00013564847826146712,1025728,-2.9759707231214274,False
WillR10,WillR10_OS90_H3,0.05461355224894899,504666,1.102463528864608,False
WillR10,WillR10_OB20_H3,0.0005534109727699718,1023203,6.873424350493652,True
WillR10,WillR10_OS90_H5,0.18182892521270175,501843,1.3555884390434376,False
WillR10,WillR10_OB20_H5,0.0010499020697493412,1019369,10.04207113760593,True
WillR10,WillR10_OS90_H10,0.20946150952189252,497755,2.1265016341973353,False
WillR10,WillR10_OB20_H10,0.002594290707738945,1003175,18.154281882974793,True
WillR10,WillR10_OS90_H15,0.20935371911357,495194,2.17455811992703,False
WillR10,WillR10_OB20_H15,0.005134189165177635,982512,26.898128421579106,True
WillR10,WillR10_OS90_H1,0.1256006556068563,508959,1.0228217515596623,False
WillR10,WillR10_OB10_H1,-0.0004238599213994324,586906,-6.879866554058445,True
WillR10,WillR10_OS90_H3,0.05461355224894899,504666,1.102463528864608,False
WillR10,WillR10_OB10_H3,5.947840217272705e-05,585732,0.5825597275126111,False
WillR10,WillR10_OS90_H5,0.18182892521270175,501843,1.3555884390434376,False
WillR10,WillR10_OB10_H5,0.0005470953810745009,583858,4.118122791384842,True
WillR10,WillR10_OS90_H10,0.20946150952189252,497755,2.1265016341973353,False
WillR10,WillR10_OB10_H10,0.0019133860643711774,574926,10.39772273054164,True
WillR10,WillR10_OS90_H15,0.20935371911357,495194,2.17455811992703,False
WillR10,WillR10_OB10_H15,0.004569537429128933,562373,18.43165541640563,True
WillR10,WillR10_OS80_H1,0.06830908000771184,945264,1.0331340806894436,False
WillR10,WillR10_OB30_H1,2.9012532341947253e-05,1428441,0.7530602310284347,False
WillR10,WillR10_OS80_H3,0.03087203942157729,938536,1.1589732205955718,False
WillR10,WillR10_OB30_H3,0.0007569927114411248,1424521,10.568106506912494,True
WillR10,WillR10_OS80_H5,0.10004331347037716,933777,1.3878019193708038,False
WillR10,WillR10_OB30_H5,0.0013754593807650708,1418758,14.914185783184296,True
WillR10,WillR10_OS80_H10,0.1177003044010477,926336,2.223757396417407,False
WillR10,WillR10_OB30_H10,0.002983145982832224,1396969,23.593058014009426,True
WillR10,WillR10_OS80_H15,0.12009163007383707,921384,2.3209223878168683,False
WillR10,WillR10_OB30_H15,0.005468508959248056,1370831,33.49734796447235,True
WillR10,WillR10_OS80_H1,0.06830908000771184,945264,1.0331340806894436,False
WillR10,WillR10_OB20_H1,-0.00013564847826146712,1025728,-2.9759707231214274,False
WillR10,WillR10_OS80_H3,0.03087203942157729,938536,1.1589732205955718,False
WillR10,WillR10_OB20_H3,0.0005534109727699718,1023203,6.873424350493652,True
WillR10,WillR10_OS80_H5,0.10004331347037716,933777,1.3878019193708038,False
WillR10,WillR10_OB20_H5,0.0010499020697493412,1019369,10.04207113760593,True
WillR10,WillR10_OS80_H10,0.1177003044010477,926336,2.223757396417407,False
WillR10,WillR10_OB20_H10,0.002594290707738945,1003175,18.154281882974793,True
WillR10,WillR10_OS80_H15,0.12009163007383707,921384,2.3209223878168683,False
WillR10,WillR10_OB20_H15,0.005134189165177635,982512,26.898128421579106,True
WillR10,WillR10_OS80_H1,0.06830908000771184,945264,1.0331340806894436,False
WillR10,WillR10_OB10_H1,-0.0004238599213994324,586906,-6.879866554058445,True
WillR10,WillR10_OS80_H3,0.03087203942157729,938536,1.1589732205955718,False
WillR10,WillR10_OB10_H3,5.947840217272705e-05,585732,0.5825597275126111,False
WillR10,WillR10_OS80_H5,0.10004331347037716,933777,1.3878019193708038,False
WillR10,WillR10_OB10_H5,0.0005470953810745009,583858,4.118122791384842,True
WillR10,WillR10_OS80_H10,0.1177003044010477,926336,2.223757396417407,False
WillR10,WillR10_OB10_H10,0.0019133860643711774,574926,10.39772273054164,True
WillR10,WillR10_OS80_H15,0.12009163007383707,921384,2.3209223878168683,False
WillR10,WillR10_OB10_H15,0.004569537429128933,562373,18.43165541640563,True
WillR10,WillR10_OS70_H1,0.048168425393035966,1351262,1.041422542453248,False
WillR10,WillR10_OB30_H1,2.9012532341947253e-05,1428441,0.7530602310284347,False
WillR10,WillR10_OS70_H3,0.022409427946003677,1342483,1.203356515819719,False
WillR10,WillR10_OB30_H3,0.0007569927114411248,1424521,10.568106506912494,True
WillR10,WillR10_OS70_H5,0.07132350937088405,1336086,1.4156718858550854,False
WillR10,WillR10_OB30_H5,0.0013754593807650708,1418758,14.914185783184296,True
WillR10,WillR10_OS70_H10,0.08498713220831208,1325264,2.2971766995612977,False
WillR10,WillR10_OB30_H10,0.002983145982832224,1396969,23.593058014009426,True
WillR10,WillR10_OS70_H15,0.08776192362622978,1317828,2.4258539533061385,False
WillR10,WillR10_OB30_H15,0.005468508959248056,1370831,33.49734796447235,True
WillR10,WillR10_OS70_H1,0.048168425393035966,1351262,1.041422542453248,False
WillR10,WillR10_OB20_H1,-0.00013564847826146712,1025728,-2.9759707231214274,False
WillR10,WillR10_OS70_H3,0.022409427946003677,1342483,1.203356515819719,False
WillR10,WillR10_OB20_H3,0.0005534109727699718,1023203,6.873424350493652,True
WillR10,WillR10_OS70_H5,0.07132350937088405,1336086,1.4156718858550854,False
WillR10,WillR10_OB20_H5,0.0010499020697493412,1019369,10.04207113760593,True
WillR10,WillR10_OS70_H10,0.08498713220831208,1325264,2.2971766995612977,False
WillR10,WillR10_OB20_H10,0.002594290707738945,1003175,18.154281882974793,True
WillR10,WillR10_OS70_H15,0.08776192362622978,1317828,2.4258539533061385,False
WillR10,WillR10_OB20_H15,0.005134189165177635,982512,26.898128421579106,True
WillR10,WillR10_OS70_H1,0.048168425393035966,1351262,1.041422542453248,False
WillR10,WillR10_OB10_H1,-0.0004238599213994324,586906,-6.879866554058445,True
WillR10,WillR10_OS70_H3,0.022409427946003677,1342483,1.203356515819719,False
WillR10,WillR10_OB10_H3,5.947840217272705e-05,585732,0.5825597275126111,False
WillR10,WillR10_OS70_H5,0.07132350937088405,1336086,1.4156718858550854,False
WillR10,WillR10_OB10_H5,0.0005470953810745009,583858,4.118122791384842,True
WillR10,WillR10_OS70_H10,0.08498713220831208,1325264,2.2971766995612977,False
WillR10,WillR10_OB10_H10,0.0019133860643711774,574926,10.39772273054164,True
WillR10,WillR10_OS70_H15,0.08776192362622978,1317828,2.4258539533061385,False
WillR10,WillR10_OB10_H15,0.004569537429128933,562373,18.43165541640563,True
WillR14,WillR14_OS90_H1,0.1301474160491215,491153,1.022769033698234,False
WillR14,WillR14_OB30_H1,4.184568088779603e-05,1419396,1.118331265997386,False
WillR14,WillR14_OS90_H3,0.05673994757489608,487254,1.1058678528727455,False
WillR14,WillR14_OB30_H3,0.0006325243928252768,1415402,9.273119593283711,True
WillR14,WillR14_OS90_H5,0.1888621713085567,485130,1.361131246578383,False
WillR14,WillR14_OB30_H5,0.0011215491413170393,1408541,12.743499608398377,True
WillR14,WillR14_OS90_H10,0.21742927120816694,481755,2.136432299313789,False
WillR14,WillR14_OB30_H10,0.003056881130397864,1384224,24.837067971622538,True
WillR14,WillR14_OS90_H15,0.21819835642744428,479055,2.192529875400527,False
WillR14,WillR14_OB30_H15,0.005630745262477028,1362046,35.25498577515732,True
WillR14,WillR14_OS90_H1,0.1301474160491215,491153,1.022769033698234,False
