date,VIX,VIX3M,VIX9D,VXX,UVXY,SVXY,VIXY,GSPC,DJI,IXIC,RUT,SPY,QQQ,IWM,DIA,MDY,IVV,VTI,VOO,XLF,XLK,XLV,XLE,XLI,XLP,XLY,XLU,XLB,XLRE,XLC,TLT,IEF,SHY,IEI,TIP,LQD,HYG,AGG,BND,GOVT,MUB,EMB,TNX,TYX,FVX,IRX,GLD,IAU,SLV,USO,UNG,DBA,DBC,PDBC,GSG,WEAT,CORN,SOYB,GC,SI,CL,NG,ZC,ZW,ZS,HG,EFA,EEM,VGK,VWO,IEMG,FXI,EWJ,EWG,EWU,INDA,EWZ,EWY,EWT,EWH,EWA,EWC,UUP,UDN,FXE,FXY,FXB,FXA,FXC,TQQQ,SQQQ,UPRO,SPXU,TNA,TZA,MTUM,QUAL,VLUE,SIZE,USMV
2010-01-04 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-04 06:00:00+00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,
2010-01-05 05:00:00+00:00,-0.034431162801145,-0.016688671957653334,,,,,,0.0031156756258232665,-0.0011281627794860194,0.00012564397826908547,-0.0025152092063255305,0.002646962939476971,0.0,-0.003438554810640815,-0.0016092046465162602,0.00253775523957378,0.002903827325809294,0.0038391074260060165,,0.01837973219898914,-0.0012899617128493412,-0.009806921404570401,0.008161905854144447,0.003531325143371955,0.00037488066153512634,0.003666980139177989,-0.01190456292918085,0.0032335570526775825,,,0.006457472374393314,0.004391706127388373,0.0012044851394290568,0.003175130726841502,0.0032636512905439563,0.004775977704659873,0.0047441925356315195,0.0045494040775171385,0.002923452562033413,,0.0010693302766429102,0.0060823348698706425,0.0,0.0,0.0,0.0,-0.0009108023746454696,-0.0010920086971901721,0.01625076576230522,0.0034765182035514375,-0.030075247948591954,0.006369609723789305,0.0011886649820471717,,0.010091682221959664,,,,0.00035789964349830505,0.019552728946628406,0.003189725187362935,-0.04197820325743651,0.0005973715651135247,-0.008516360376512822,0.002620295378751747,0.002361244680092023,0.0008814482029999571,0.007258247568707077,-0.0016011588537093724,0.0033015626000636455,,0.020630608487871127,0.006005758836358899,-0.004803221290996418,0.006662676392682032,,0.001166007873866226,0.000405179683118595,-0.0037480388471625714,0.00934002401241285,0.0029509520150245994,0.005572380074826633,-0.00043634930330038735,-0.0007212472232929201,-0.002780810977739523,0.009889882026269836,-0.006539375702413364,-0.000986555763783259,0.00240277113838272,,,0.008594046615061801,-0.0086880121409606,-0.010617280257704143,0.01102534405079525,,,,,
2010-01-05 06:00:00+00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.022389993198149605,-0.014377664046313354,-0.03544489608923396,0.09090907243657687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,
2010-01-06 05:00:00+00:00,-0.009819148853328685,-0.026351057109035292,,,,,,0.0005455206301101523,0.00015703302903413707,-0.003300489526965489,-0.00084571103009079,0.0007042729191848451,-0.006032053090906597,-0.0009408611349071005,0.0006637594558513982,0.0054366758131088044,0.0007895948665070929,0.0013903652545110834,,0.002005138836631115,-0.011187440678124383,0.010223655861911096,0.011974672623027427,0.002111303149892496,-0.000749371326194237,0.0013282748934668742,0.005861371900830026,0.016993699623826464,,,-0.013386207261230076,-0.004035951424537165,0.00011979022336094935,-0.0013565148920410275,-0.0025842781537257498,-0.0029474731583138958,0.0025857888541722662,-0.0005779357824257092,-0.0003793931715402321,,-0.0014560259213628468,0.0013659950925157816,0.0,0.0,0.0,0.0,0.01649959196299955,0.016944508180078977,0.019988599479994207,0.013857989987764885,0.04941862829100807,0.00558441842170776,0.017807596834680917,,0.007266172792510961,,,,0.015919908073333877,0.02148360421416662,0.01724353332511641,0.06599250222853903,0.0071641791044776415,0.025768535262206127,-0.0016631028747920995,0.0239988385167611,0.004226943201488309,0.0020919700691870435,0.006014271992756726,0.006112010028898718,,0.012037249678486184,0.003980169959956648,0.006142865504027206,0.0006018344802614095,,0.0065993863213797965,0.014381027404642532,0.006019785648734066,0.003084597672547096,0.0037827681087223564,0.007757370326305857,-0.0026188532571986833,0.0018045379817170915,0.0029977749143101917,-0.0077604984707024816,0.0014420847157345928,0.00910092868154555,0.006148915449828207,,,0.0028815043086580783,-0.0029215023771429482,-0.0015331851947164576,0.0032715636810052295,,,,,
2010-01-06 06:00:00+00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.01411450643990464,0.016982379657273228,0.0058639038198233795,-0.24999995343387027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,
2010-01-07 05:00:00+00:00,-0.005219226631843266,-0.00917425975184516,,,,,,0.00400120187417663,0.003138043239736543,-0.00045197668182273,0.006301369102865051,0.00422123697169452,0.0006502576375106983,0.007378359888598585,0.003599975239878983,0.004740007829871384,0.004383286370720274,0.004165917348466053,,0.02134769582424334,-0.003916156986779162,0.003478748971673662,-0.0014997324648777788,0.010884621427346142,0.0,0.008291876765068373,-0.004532326740919301,-0.00777896665047717,,,0.0016820319215276047,0.0,-0.00024149097922254725,-0.00036218653392094957,0.0015356433821336335,0.0012396555507212526,0.004036887803693601,-0.0011572256663190394,-0.0007610812386296129,,0.0011660001444382395,-0.005161641136697148,0.0,0.0,0.0,0.0,-0.006187807624317698,-0.006449924111001759,0.0016796628371607003,-0.006102025690779556,-0.020313967551121137,-0.00777499024716688,-0.012441705625757193,,-0.004809132708465946,,,,-0.0024650486556414553,0.009359691421803706,-0.006251462384691209,-0.03378259240396564,-0.010077059869590954,-0.016747465843984122,-0.031175630652070407,-0.018979147509765038,-0.003858559808811446,-0.0057988553453895975,-0.006376884340361433,-0.008644799663382274,,-0.015484791422174737,-0.008919420351423457,-0.00697774401069573,-0.003608195209331866,,-0.011055423732689085,-0.020367128957326286,-0.007479532617552298,0.0,-0.004605924240540182,-0.0032990517406343844,0.006564420764095358,-0.006484209165086963,-0.00639457574179414,-0.008659220595557349,-0.005070442276616571,-0.0019557976072543948,-0.0023819381633500836,,,0.012182556112819931,-0.011719756139172866,0.021495930311255185,-0.021739403521843448,,,,,
2010-01-07 06:00:00+00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0036764544753884465,0.003853591494392905,0.010493568165290679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,
2010-01-08 05:00:00+00:00,-0.04879330174366292,-0.027777794947839718,,,,,,0.0028817272914287706,0.0010681839629698153,0.007443261095817277,0.004034498455795399,0.003327757917442664,0.008230231516564546,0.005454028064703298,0.0016046476039310864,0.0062657440466338254,0.0034038984240429837,0.0032848333453221468,,-0.00587840654440408,0.006553070354892387,0.001575903532297529,0.006509954789844397,0.015978068765207798,-0.0033760637830659856,-0.0003287677492317398,-0.0009755354860121468,0.013937643143907552,,,-0.0004476316108277256,0.0012382521377196642,0.0009631165497676619,0.0014497226972882693,0.0021078621553038968,0.0021903669160685535,0.0015628141553942765,0.000579740854579347,0.0010144921826629183,,0.00019453908719690993,0.0011740213195936544,0.0,0.0,0.0,0.0,0.0049630306196752905,0.004868889768624651,0.014533272093473437,0.005157148285297453,-0.01885012400912467,0.002985056974520006,-0.0007874515758956591,,0.0021141556488626367,,,,0.004500905212093231,0.006818305719278328,0.0010887531321497335,-0.009817457446227529,0.013173652694610682,0.0192738682205289,-0.004667157946450451,-0.006888455466917409,0.007922498644533205,0.00793264525085191,0.010027543378956949,0.006127580008868927,,0.0029631455530567674,0.011999760357734424,0.0013176184574805738,0.005431571107384681,,0.007019691455088628,0.014675836032995937,0.005274849090072697,0.0006150618774136696,0.011779059994431185,0.005149183178266625,-0.0069564417758560815,0.007976788850813321,0.006575680545593654,0.006105020366549141,0.005662304072835411,0.00685995086606872,0.003633613052851148,,,0.009752076658835707,-0.009783585340942369,0.01567505258512747,-0.01666649545114607,,,,,
2010-01-08 06:00:00+00:00,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.0036629876679831197,0.001279599444595103,-0.013076892745564228,-0.11111116630059481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,
